TransactionID,Date,Amount,Category,Subcategory,Merchant,PaymentMethod,Location,UserID
1764,2024-06-29 13:36:15.597533,68.13,Shopping,Home Goods,"Cooper, Bryant and Sexton",Credit Card,Johnsonville,3
1765,2024-10-03 21:51:08.951976,363.29,Utilities,Water,Curtis LLC,Credit Card,Reynoldstown,2
1766,2024-06-09 02:56:36.757205,221.29,Shopping,Clothing,"Brandt, Stanley and Smith",Debit Card,Lesliemouth,5
1767,2024-10-19 12:09:05.619793,697.82,Transport,Bus,Gordon Group,Wallet,West Kimbury,1
1768,2025-03-02 10:31:24.804840,173.9,Utilities,Internet,"Wilson, Ware and Phillips",Credit Card,North Bradleyton,2
1769,2024-07-30 23:30:58.531539,109.8,Entertainment,Movies,"Lee, Reid and Cannon",Wallet,North Kimberlyburgh,5
1770,2024-12-16 17:03:29.851297,279.0,Shopping,Clothing,Miller-Osborne,Cash,Amberton,1
1771,2024-12-06 00:16:53.575249,992.91,Shopping,Clothing,Hurst-Evans,Debit Card,Port Samuelmouth,2
1772,2024-07-22 03:27:29.741963,923.28,Transport,Train,Morrow-Hubbard,Debit Card,South Jamie,5
1773,2025-03-22 13:52:48.420701,29.13,Food,Groceries,"Mccormick, Ward and Faulkner",Wallet,Williefort,1
1774,2024-08-19 11:48:50.850622,754.09,Entertainment,Concerts,Navarro Group,Debit Card,New Jamieberg,2
1775,2025-01-30 19:39:46.411656,37.37,Shopping,Electronics,"Baker, Newton and Howard",Wallet,Stevenland,5
1776,2025-01-21 17:04:18.355360,870.0,Health,Clinic,"Jensen, Pugh and Valencia",Credit Card,Adamhaven,4
1777,2025-05-05 21:39:52.663692,174.43,Transport,Train,Webb Inc,Credit Card,Lake Michael,3
1778,2025-04-07 20:55:27.195038,165.06,Utilities,Internet,Harvey-Tucker,Wallet,West Christineton,3
1779,2024-06-19 11:30:49.055640,65.88,Utilities,Water,"Wagner, Yates and Garcia",Debit Card,Vegashire,2
1780,2025-03-07 02:34:31.805496,45.84,Utilities,Water,Rhodes LLC,Debit Card,Scottport,2
1781,2024-06-12 02:49:16.250587,828.93,Food,Fast Food,Hurley-Floyd,UPI,Diazville,4
1782,2024-05-23 02:59:50.690278,93.22,Food,Groceries,Williamson-Duncan,UPI,New Michaelborough,3
1783,2024-08-23 15:09:16.330137,266.82,Transport,Train,Munoz Group,UPI,Kimberlyview,4
1784,2025-04-30 18:45:33.189804,225.75,Entertainment,Movies,Carpenter Group,UPI,Floresside,2
1785,2024-11-30 20:47:27.535209,127.99,Health,Clinic,Romero-Melton,Wallet,Port Gregory,1
1786,2024-06-09 18:04:29.653927,785.68,Utilities,Water,Kennedy Inc,Credit Card,Hebertchester,1
1787,2025-01-31 01:07:48.737371,221.72,Shopping,Electronics,"Shea, Jackson and Miller",Debit Card,West Jill,1
1788,2025-05-03 12:33:16.583251,334.45,Entertainment,Games,Alvarado LLC,Credit Card,New Erikfurt,5
1789,2024-08-18 03:18:58.504699,450.4,Shopping,Electronics,Montgomery PLC,Wallet,Kennethland,5
1790,2024-07-07 07:17:50.749007,716.0,Utilities,Water,"Fry, Horton and Morris",UPI,Aaronborough,1
1791,2024-08-15 08:19:49.334395,167.77,Food,Groceries,Flores PLC,Wallet,Lake Kristystad,5
1792,2025-03-20 09:59:00.205532,339.48,Health,Clinic,Holmes Ltd,Debit Card,North Hector,2
1793,2024-08-31 18:05:02.096877,225.16,Entertainment,Concerts,Austin Group,Credit Card,Lisachester,1
1794,2024-08-30 16:48:48.535580,66.14,Food,Groceries,Smith Group,Wallet,South Charles,2
1795,2024-08-20 02:00:17.722644,16.88,Shopping,Home Goods,Vasquez-Goodwin,UPI,Warrenborough,3
1796,2024-11-03 10:46:23.737581,501.91,Utilities,Internet,"Malone, Paul and Castillo",Debit Card,Garrettmouth,2
1797,2024-05-21 11:14:15.539130,531.32,Transport,Train,"Bean, Ward and Wells",Debit Card,South Juanmouth,1
1798,2025-04-05 06:35:33.279919,503.3,Shopping,Home Goods,Vega-Barnett,UPI,Jenniferbury,5
1799,2025-04-21 02:10:58.961825,30.83,Shopping,Electronics,"Holmes, Cooper and Lopez",Credit Card,Richardside,5
1800,2025-04-26 23:21:13.458530,800.83,Shopping,Clothing,"Whitehead, Benson and Duncan",Wallet,South Michealton,5
1801,2024-09-22 07:34:06.105697,60.7,Utilities,Internet,Bradshaw and Sons,Cash,Stevenchester,2
1802,2024-10-30 00:57:04.799371,582.29,Food,Groceries,Williams-Carson,Cash,Hamiltonshire,2
1803,2025-02-21 01:09:40.364659,689.21,Health,Insurance,Smith and Sons,Wallet,Lake Brian,4
1804,2025-01-19 00:59:42.332964,196.29,Utilities,Electricity,"Clark, Rivera and Clayton",Credit Card,East Jeremiah,1
1805,2024-08-07 06:48:57.057873,903.95,Health,Pharmacy,Mccall-Cole,Cash,Anthonyport,2
1806,2025-02-09 21:34:53.773084,482.83,Transport,Fuel,Haley Group,UPI,North Aarontown,4
1807,2024-10-15 15:14:04.399480,961.2,Transport,Train,Patrick-Pierce,Credit Card,Knappshire,5
1808,2025-02-28 02:38:38.238958,309.38,Shopping,Electronics,Rice-Thomas,Debit Card,Martinport,4
1809,2025-04-18 18:57:08.473707,256.23,Utilities,Water,"Cole, Rivers and Brooks",Credit Card,New Allen,5
1810,2024-06-01 12:29:19.628186,490.73,Shopping,Clothing,Miller PLC,UPI,South Brendaborough,3
1811,2024-08-01 09:27:08.044719,520.06,Health,Pharmacy,Smith-Bishop,Credit Card,Robertfort,3
1812,2024-12-27 16:02:35.140551,374.09,Health,Pharmacy,Mejia-Sloan,Cash,Lake Melissa,2
1813,2024-08-06 11:16:43.337485,412.73,Utilities,Water,"Chen, Craig and Castillo",Wallet,North Christinemouth,1
1814,2025-03-01 22:57:55.650946,164.58,Health,Pharmacy,"Nguyen, Neal and Ross",Cash,North Carlhaven,5
1815,2025-05-12 03:07:34.806621,741.58,Transport,Fuel,Davis-Fleming,Cash,Philipview,4
1816,2025-05-05 09:38:26.937202,553.11,Shopping,Clothing,"Campbell, Williams and Turner",Credit Card,Brendafort,5
1817,2025-02-07 05:38:36.145344,51.53,Entertainment,Concerts,"Richards, Martinez and Nelson",UPI,South Keithmouth,3
1818,2024-11-23 21:04:10.738110,340.37,Food,Fast Food,Wright-Silva,Credit Card,New Jose,5
1819,2025-02-09 22:54:26.449285,102.89,Health,Pharmacy,"Ferguson, Sparks and Wilson",Wallet,Calebhaven,5
1820,2025-02-17 19:13:50.064403,404.22,Transport,Bus,"Williams, Davis and Sullivan",Credit Card,Lake Nicholastown,1
1821,2024-10-15 06:54:31.356746,336.02,Entertainment,Concerts,"Ford, Brown and Reyes",Wallet,New Nicholasshire,5
1822,2024-12-10 06:17:32.936403,220.29,Utilities,Electricity,Ward-Vasquez,Debit Card,New Christinechester,2
1823,2024-10-08 17:10:45.930115,414.08,Utilities,Electricity,Garcia Group,Cash,Mariemouth,3
1824,2024-10-14 15:22:05.747596,962.25,Health,Clinic,"Blackwell, White and Mullins",Debit Card,Hillchester,3
1825,2024-12-08 01:53:58.754405,901.71,Utilities,Internet,Lester Ltd,Debit Card,Ericaland,3
1826,2024-09-28 19:34:07.477714,750.32,Health,Clinic,Moon LLC,Debit Card,Sandramouth,3
1827,2024-09-22 08:57:24.876136,720.19,Shopping,Home Goods,Ellison-Richards,Debit Card,West Rhondaton,4
1828,2024-06-10 12:13:43.054471,7.88,Entertainment,Movies,Miller-Harris,Credit Card,Port Davidville,1
1829,2025-01-04 12:08:46.826521,772.9,Entertainment,Concerts,Griffin Ltd,Wallet,Carlborough,3
1830,2025-01-07 15:32:41.609215,959.59,Entertainment,Games,Martinez Inc,Debit Card,Sarahaven,5
1831,2024-12-10 11:35:06.547812,832.24,Transport,Uber,"Wilson, Salazar and Anderson",Credit Card,Ianland,3
1832,2024-08-07 00:24:56.460882,443.07,Food,Restaurants,"Alvarado, Johnson and Sanchez",UPI,Port Angela,3
1833,2025-02-02 01:38:21.694883,952.75,Shopping,Home Goods,"Morris, Rivera and Austin",Wallet,Edwardchester,3
1834,2025-01-27 02:50:59.702937,380.57,Shopping,Clothing,Johnson LLC,UPI,West Allen,1
1835,2024-07-22 05:39:48.880774,736.25,Shopping,Clothing,Harmon Inc,UPI,Brandonbury,2
1836,2025-04-08 01:56:49.495719,438.72,Transport,Bus,Huynh Ltd,Debit Card,Erictown,1
1837,2024-06-29 09:29:03.491488,531.52,Entertainment,Concerts,Hebert-Sullivan,Wallet,Coreymouth,2
1838,2024-10-24 10:32:51.330694,50.98,Shopping,Electronics,Martin Group,Credit Card,Donnaside,2
1839,2025-02-03 00:49:09.111685,119.37,Utilities,Internet,"Mccullough, Anderson and Guzman",Credit Card,North Jessica,4
1840,2024-05-25 02:06:24.970448,979.05,Utilities,Water,"Skinner, Pugh and Johnston",Debit Card,Williamton,5
1841,2024-08-22 22:48:42.341375,532.28,Shopping,Electronics,Duke-Chase,Credit Card,Carlatown,1
1842,2025-03-31 09:19:44.160891,810.32,Entertainment,Movies,"Pena, Foster and Ward",UPI,Kinghaven,1
1843,2025-04-23 23:38:24.463844,426.93,Entertainment,Games,"Juarez, Ford and Williams",Cash,Hebertborough,3
1844,2024-06-03 23:42:53.749477,937.64,Food,Fast Food,Arias-Clarke,Wallet,Robertview,2
1845,2024-08-20 08:45:34.551649,997.27,Entertainment,Movies,Harper Inc,Credit Card,Lake Brookeborough,1
1846,2024-06-28 03:09:35.967648,415.5,Shopping,Electronics,Mitchell-Wade,Cash,Sototon,2
1847,2025-05-12 23:27:44.269809,458.6,Utilities,Internet,Chen PLC,Debit Card,Elizabethhaven,4
1848,2025-01-30 10:20:45.992217,739.29,Transport,Fuel,Nunez Group,UPI,Port Brian,1
1849,2024-12-07 03:34:41.220938,798.69,Food,Restaurants,"Ruiz, Rosario and Scott",Wallet,Cassieburgh,2
1850,2024-06-18 01:00:55.943973,136.51,Shopping,Home Goods,Mills Ltd,UPI,Jasonfurt,2
1851,2025-01-15 01:48:03.070903,571.35,Food,Restaurants,"Armstrong, Morris and Tran",Wallet,North Stevenborough,4
1852,2024-06-09 01:20:58.366188,296.6,Entertainment,Movies,Thomas-Robinson,Wallet,Williamston,3
1853,2024-10-03 09:55:43.624166,684.98,Transport,Bus,Sanchez Group,Cash,New Sheenaport,4
1854,2024-10-16 22:50:10.889033,326.59,Utilities,Water,"Williams, Watson and Long",UPI,Lake Gabriel,3
1855,2024-10-23 02:27:09.933249,728.27,Entertainment,Concerts,Braun Inc,Credit Card,Sherryport,1
1856,2025-02-09 15:34:49.452427,660.24,Shopping,Clothing,"Key, Blair and Hernandez",Credit Card,South Jimmyburgh,2
1857,2025-03-31 17:08:28.779308,347.41,Entertainment,Movies,Johnson-Hahn,UPI,West Brianton,1
1858,2025-04-09 16:28:34.433858,756.63,Utilities,Internet,Williams-Schwartz,Credit Card,Patrickbury,4
1859,2025-01-20 08:34:51.307388,465.15,Health,Clinic,"Villa, Barnes and Alexander",Cash,Scottstad,2
1860,2024-12-15 13:54:12.061997,964.12,Utilities,Water,Hall-Johnson,Cash,South Thomasfurt,3
1861,2025-04-24 00:24:15.810694,100.27,Entertainment,Concerts,Morrow PLC,Debit Card,Benjaminshire,3
1862,2024-09-19 18:26:43.481625,713.86,Transport,Fuel,"Ramirez, Terry and Edwards",Wallet,East Tyler,2
1863,2024-09-26 00:14:57.601228,137.02,Entertainment,Concerts,"Silva, Carney and Perez",UPI,South Danielle,3
1864,2025-01-26 17:45:09.292159,322.75,Health,Insurance,Stanley LLC,UPI,Salazarfort,3
1865,2024-11-11 07:11:00.327584,584.69,Transport,Uber,"Sherman, Woods and Jackson",Cash,Port Courtneybury,5
1866,2025-04-05 19:24:42.201982,156.96,Entertainment,Movies,"Le, Murray and Morales",UPI,Fitzgeraldside,2
1867,2025-04-04 08:13:00.812670,761.46,Transport,Uber,"Guerrero, Chang and Long",Cash,Port Javier,1
1868,2024-12-07 00:23:19.759930,507.3,Food,Groceries,"Arellano, Nelson and Bentley",Debit Card,South William,4
1869,2025-04-18 21:07:17.550000,552.09,Transport,Train,Walker-Henderson,Credit Card,Hicksberg,1
1870,2024-10-17 10:08:54.869116,940.98,Entertainment,Games,Simmons PLC,Wallet,North Tracy,3
1871,2024-07-21 06:16:32.081192,507.66,Utilities,Water,"Cardenas, Wolf and Evans",Credit Card,North Chad,4
1872,2024-10-10 01:32:23.355407,563.23,Health,Clinic,"Valencia, Diaz and Skinner",Debit Card,Port Briannastad,5
1873,2024-08-29 07:21:50.491017,505.05,Entertainment,Movies,Carter-Lewis,Debit Card,South Daniel,4
1874,2024-08-30 00:20:15.145985,509.83,Health,Pharmacy,Cunningham-Townsend,Debit Card,Ernestbury,5
1875,2024-08-22 12:10:17.142019,656.13,Utilities,Water,Williamson Ltd,Credit Card,New Kenneth,2
1876,2024-11-07 18:59:08.376390,931.38,Food,Groceries,"Beard, Johnson and Soto",Cash,South Nicoleberg,1
1877,2025-05-02 01:39:25.511117,188.8,Entertainment,Concerts,Martin LLC,UPI,Hammondfurt,3
1878,2024-08-18 16:47:53.871774,793.89,Utilities,Water,"Larson, Cabrera and Adams",UPI,East Jon,1
1879,2024-10-20 22:49:01.002705,649.4,Food,Groceries,Montgomery-Black,UPI,West Jennifer,2
1880,2025-01-11 18:56:08.991968,955.92,Transport,Train,"Jones, Edwards and Smith",Debit Card,Katherinechester,4
1881,2024-12-18 22:35:27.382130,649.6,Utilities,Electricity,Cooper-Miller,Debit Card,South Erinberg,1
1882,2025-01-07 21:17:18.669061,149.6,Food,Groceries,"Harmon, Martin and Brown",UPI,Erikafurt,4
1883,2024-11-18 02:54:36.309733,777.42,Health,Insurance,Harmon-Moore,Cash,New Kennethberg,4
1884,2024-11-29 20:50:47.869407,7.77,Transport,Train,Perkins-Foster,Debit Card,Westshire,4
1885,2024-07-16 01:12:00.314339,205.63,Transport,Fuel,Brown Ltd,Wallet,Jameshaven,3
1886,2025-01-01 02:18:12.784090,347.5,Transport,Train,"Knox, Love and Day",UPI,Johnsonmouth,3
1887,2025-03-30 14:25:30.184316,661.06,Transport,Fuel,Nelson PLC,UPI,West Theresa,4
1888,2025-02-18 18:37:26.579883,26.64,Utilities,Electricity,"Thompson, Hicks and Mccarthy",Debit Card,Holtchester,5
1889,2024-11-10 08:03:25.313404,386.95,Transport,Train,Smith PLC,Debit Card,West Lorraine,4
1890,2025-02-28 15:50:17.801875,979.44,Utilities,Internet,Smith Inc,Credit Card,Nicholasfort,4
1891,2024-08-08 15:08:57.400230,649.09,Transport,Bus,Mitchell Group,Cash,Michelleberg,1
1892,2024-07-19 12:06:53.189351,681.39,Health,Insurance,Rubio LLC,Credit Card,New Kevinfort,4
1893,2025-04-19 13:04:33.770358,159.82,Health,Clinic,"Mckenzie, Ferrell and Robinson",Wallet,Stephanieburgh,4
1894,2024-11-29 09:53:37.918327,679.99,Utilities,Internet,"Guerrero, Wood and Moreno",Cash,Lake Marisaside,2
1895,2024-05-24 06:47:23.630804,116.03,Entertainment,Concerts,"Wright, Blankenship and Stark",Credit Card,Mahoneymouth,4
1896,2025-04-10 05:36:53.119151,220.34,Health,Clinic,Freeman PLC,Wallet,West Stephanieberg,5
1897,2024-07-23 10:04:37.318371,56.32,Entertainment,Games,Diaz and Sons,Wallet,Lake Mary,4
1898,2025-02-25 08:11:21.492908,394.44,Transport,Bus,Schaefer-Leon,Wallet,Calhounberg,3
1899,2025-04-01 23:41:30.188530,436.21,Entertainment,Concerts,Quinn-Escobar,Credit Card,Smithville,3
1900,2024-05-21 09:45:04.191930,176.39,Health,Pharmacy,"Sullivan, Christensen and Miller",Wallet,Julieport,1
1901,2024-06-08 22:58:28.502753,954.43,Food,Groceries,Hays and Sons,Credit Card,Davidchester,2
1902,2024-09-12 15:23:11.066037,50.67,Health,Clinic,Miller-Ortega,Credit Card,West Judith,1
1903,2025-01-08 09:42:21.553529,333.14,Entertainment,Games,"Harris, Rosales and Johnson",Debit Card,West Christinashire,5
1904,2024-08-07 08:34:42.577511,806.02,Utilities,Water,Clark-Obrien,Credit Card,Ashleyberg,5
1905,2024-05-26 00:04:03.823267,31.13,Shopping,Home Goods,Harris-Garza,Cash,Lake Dannyport,5
1906,2025-02-24 07:06:58.194448,805.28,Transport,Fuel,Davis LLC,UPI,North Daniel,4
1907,2024-06-25 04:13:48.724247,126.25,Utilities,Internet,Benson-Craig,Debit Card,Port Tracyfurt,5
1908,2024-11-14 08:50:52.953150,852.96,Utilities,Internet,Barnes-Watson,Credit Card,Port Paula,3
1909,2024-08-17 13:44:59.881105,321.96,Transport,Fuel,"Tanner, Robinson and Snyder",Wallet,Williamborough,1
1910,2025-03-09 17:08:56.017592,687.81,Transport,Train,"Smith, Jackson and Nichols",UPI,South Alexistown,4
1911,2025-03-24 21:41:11.446476,313.9,Health,Insurance,Ellis Group,Cash,Trevorton,1
1912,2025-04-28 08:35:33.921590,397.71,Health,Clinic,"Lucas, Evans and Nunez",UPI,Karlbury,4
1913,2024-07-01 04:38:29.864623,681.99,Food,Fast Food,"Russell, Jenkins and Garcia",Wallet,Ortizborough,5
1914,2025-02-22 03:18:41.613978,239.75,Food,Restaurants,Salazar PLC,UPI,North Kathleen,3
1915,2025-03-28 02:53:36.987660,960.21,Food,Groceries,Drake-Flores,Credit Card,Danielland,1
1916,2024-06-26 11:54:29.083436,12.74,Transport,Uber,Barrett LLC,Credit Card,South Chelseyborough,4
1917,2024-08-18 06:11:27.724174,469.85,Health,Pharmacy,Cuevas Ltd,UPI,Reevesshire,5
1918,2024-10-06 00:58:29.067589,694.57,Health,Clinic,Perez LLC,Cash,Matthewberg,1
1919,2025-05-16 20:22:51.433015,572.12,Food,Restaurants,Hill PLC,UPI,Diazmouth,3
1920,2025-04-02 20:08:26.411153,249.95,Shopping,Clothing,Mills-Williams,Credit Card,Port Steven,1
1921,2025-05-08 17:35:52.165233,528.59,Utilities,Electricity,Miller-Griffith,Wallet,Jeffreyborough,5
1922,2024-11-19 03:47:15.524596,126.45,Shopping,Electronics,Cook-Jordan,Debit Card,New Carolynfurt,2
1923,2024-12-15 00:09:55.822774,559.12,Health,Pharmacy,"Merritt, Meyer and Solomon",Debit Card,Jamesport,5
1924,2024-08-15 01:42:49.344947,910.71,Utilities,Electricity,Lewis-Jones,UPI,Matthewfurt,3
1925,2025-02-05 07:49:35.917158,994.11,Transport,Train,Nelson-Medina,Credit Card,Allenbury,1
1926,2024-07-24 01:33:37.975052,953.96,Transport,Uber,Miles-Castaneda,Cash,Port Peter,2
1927,2025-01-24 19:40:22.808039,560.59,Health,Clinic,Sullivan-Farrell,UPI,Hernandezport,4
1928,2024-12-08 11:57:34.673907,437.94,Health,Pharmacy,Hernandez PLC,Debit Card,South Paul,5
1929,2025-01-20 17:14:25.449227,994.2,Shopping,Electronics,Campbell-Mckinney,UPI,East Michelle,2
1930,2025-03-31 20:53:40.631881,170.65,Health,Clinic,Collins-Morris,Cash,Smithmouth,1
1931,2024-10-01 09:25:27.225650,268.29,Food,Restaurants,"Fischer, Nunez and Forbes",Credit Card,South Sydney,4
1932,2024-12-09 02:28:03.563859,159.06,Food,Restaurants,Williams-Lawrence,Cash,Port William,2
1933,2025-03-07 10:38:06.446118,612.45,Shopping,Home Goods,Smith-Holt,Credit Card,Pruittshire,3
1934,2024-08-20 04:05:57.704002,208.24,Utilities,Water,Arroyo LLC,Cash,North Jessicabury,2
1935,2024-06-27 17:43:59.934236,755.05,Utilities,Electricity,Murray Group,Credit Card,North Rebecca,5
1936,2024-07-18 00:04:25.726502,705.78,Entertainment,Concerts,Wolf PLC,UPI,New Alyssa,3
1937,2024-11-13 10:35:09.370861,133.27,Health,Insurance,Miller and Sons,Wallet,Paigemouth,4
1938,2024-12-07 20:42:55.555526,938.01,Entertainment,Concerts,Greene-Turner,Debit Card,Rachelborough,3
1939,2024-08-20 04:46:13.512664,195.49,Food,Restaurants,"Butler, Todd and Miller",Credit Card,South Adamview,5
1940,2024-06-14 02:52:33.827961,826.81,Transport,Fuel,"Chavez, Montgomery and Hill",Wallet,Laneland,5
1941,2025-01-19 21:05:09.250532,495.18,Shopping,Clothing,Peterson PLC,Wallet,West Jennifer,5
1942,2025-01-13 23:54:18.361364,114.97,Food,Fast Food,Bennett-Larsen,UPI,Gonzalesland,5
1943,2025-03-12 07:12:25.888105,696.34,Entertainment,Concerts,Patrick and Sons,UPI,Waltonfurt,3
1944,2024-07-13 05:24:52.858231,672.87,Shopping,Home Goods,"Williams, Spence and Morgan",Credit Card,West Robert,3
1945,2024-09-24 17:54:39.588599,579.7,Health,Pharmacy,Anderson-Wood,Cash,West Tony,3
1946,2025-04-29 07:56:24.144172,898.22,Shopping,Electronics,Guzman Ltd,Debit Card,New Scottland,4
1947,2024-11-10 12:22:09.247261,509.29,Transport,Train,Garcia-Smith,UPI,Port Donald,5
1948,2025-05-19 03:52:19.686652,958.09,Entertainment,Concerts,Taylor Inc,Wallet,East Kathrynland,2
1949,2024-07-23 13:46:03.761473,105.49,Shopping,Electronics,"Martin, Ryan and Moreno",Credit Card,North Stephen,4
1950,2025-02-06 00:49:03.752619,134.18,Health,Pharmacy,Smith LLC,Cash,Kaitlynchester,5
1951,2025-05-16 16:56:30.185365,277.89,Transport,Fuel,Richardson-Robinson,Credit Card,Lisatown,1
1952,2025-01-02 09:16:33.916078,389.12,Transport,Uber,"Stephenson, Brandt and Williams",UPI,South Christinaborough,5
1953,2024-08-25 14:37:13.739146,276.36,Transport,Bus,Wang LLC,Cash,Cherylberg,3
1954,2024-09-12 11:18:12.731876,986.93,Utilities,Electricity,"Olsen, Wagner and Collins",Wallet,New Cindyborough,2
1955,2025-02-07 23:56:49.689398,76.73,Health,Pharmacy,Schmidt-Thomas,UPI,West Megantown,4
1956,2024-05-30 02:37:17.462181,481.72,Utilities,Water,Lee-Scott,Debit Card,North David,4
1957,2025-04-16 07:59:39.020959,255.34,Utilities,Electricity,Hill-Smith,Cash,Port Andre,3
1958,2025-05-19 19:17:08.921801,159.19,Shopping,Electronics,"Lee, Carpenter and Perkins",Debit Card,Thomasside,1
1959,2025-02-09 14:10:16.197911,327.41,Food,Restaurants,"Davis, Hood and Richardson",Cash,South Melvin,2
1960,2024-09-26 17:47:06.643526,68.58,Food,Fast Food,Mcgee-Davis,Wallet,Meyerhaven,1
1961,2024-05-31 15:32:43.154374,783.72,Shopping,Clothing,Olson-Myers,UPI,East Andrea,4
1962,2024-09-18 15:38:02.102128,554.11,Health,Pharmacy,Gonzales-Jacobs,Wallet,Robbinsberg,5
1963,2024-10-16 11:35:33.141274,194.88,Shopping,Clothing,"Bennett, Adkins and Mcdaniel",Credit Card,Porterport,1
1964,2025-03-14 12:29:23.114060,606.57,Health,Insurance,Whitehead Inc,Wallet,Jeffreyborough,3
1965,2024-08-21 18:26:54.518593,947.67,Entertainment,Concerts,"Williams, Murray and Avila",Wallet,East Martinburgh,4
1966,2024-09-08 09:24:04.975473,964.13,Entertainment,Games,Roberts-Morales,Debit Card,Michaelfurt,3
1967,2025-03-11 13:19:46.091272,303.75,Utilities,Electricity,Mosley-Bell,Debit Card,Cruzton,3
1968,2024-11-08 21:11:27.416881,733.09,Shopping,Home Goods,Newman-Rivera,Wallet,Jamesborough,4
1969,2024-11-13 12:20:10.522166,269.84,Utilities,Electricity,"Thompson, Michael and Green",Cash,Petersonberg,5
1970,2024-12-12 14:04:20.714227,119.76,Utilities,Electricity,Odom-Hines,Credit Card,Atkinsonmouth,5
1971,2024-09-19 08:33:29.800649,380.15,Entertainment,Movies,Marshall-Pierce,Cash,Grahamchester,1
1972,2024-07-02 06:40:28.717374,171.02,Food,Restaurants,Sampson-Long,Credit Card,West Stephen,1
1973,2024-08-12 06:51:37.044855,239.91,Food,Fast Food,Roberson PLC,Credit Card,West Angelafort,1
1974,2024-05-30 19:52:15.220250,75.8,Shopping,Electronics,Allison PLC,UPI,Lake Joshua,1
1975,2025-04-17 17:17:12.985507,791.41,Shopping,Home Goods,Rogers PLC,Debit Card,Lake Brendaton,3
1976,2024-10-27 19:00:40.817471,131.9,Food,Groceries,Hicks Group,Debit Card,Lake Cassandraton,4
1977,2025-01-08 04:24:26.972381,38.38,Entertainment,Concerts,Moore Ltd,UPI,Wilkinsstad,2
1978,2024-07-10 07:16:09.580174,398.0,Health,Pharmacy,Graham and Sons,Credit Card,Port Karenshire,1
1979,2025-04-24 06:06:22.931871,87.79,Food,Groceries,Ortiz-Miller,Cash,Coreyland,3
1980,2024-09-26 20:18:16.112696,464.13,Entertainment,Movies,"Rollins, Mathews and Bowen",Cash,New Hannahville,4
